Index,Date,Hour,PMIS - Total Customer Throughput (Unadjusted),Week Number,Weekday
573,2019-12-11,09:00:00,73,50,Wednesday
574,2019-12-11,10:00:00,132,50,Wednesday
575,2019-12-11,11:00:00,137,50,Wednesday
576,2019-12-11,12:00:00,57,50,Wednesday
577,2019-12-12,11:00:00,390,50,Thursday
578,2019-12-12,13:00:00,300,50,Thursday
579,2019-12-13,10:00:00,0,50,Friday
580,2019-12-14,09:00:00,0,50,Saturday
581,2019-12-15,09:00:00,139,50,Sunday
582,2019-12-15,10:00:00,181,50,Sunday
583,2019-12-15,11:00:00,280,50,Sunday
584,2019-12-15,12:00:00,288,50,Sunday
585,2019-12-16,09:00:00,251,51,Monday
586,2019-12-16,10:00:00,200,51,Monday
587,2019-12-16,11:00:00,260,51,Monday
588,2019-12-16,12:00:00,258,51,Monday
589,2019-12-16,13:00:00,218,51,Monday
590,2019-12-17,09:00:00,96,51,Tuesday
591,2019-12-17,10:00:00,105,51,Tuesday
592,2019-12-17,11:00:00,211,51,Tuesday
593,2019-12-17,12:00:00,133,51,Tuesday
594,2019-12-18,09:00:00,28,51,Wednesday
595,2019-12-18,10:00:00,35,51,Wednesday
596,2019-12-18,11:00:00,93,51,Wednesday
597,2019-12-18,12:00:00,33,51,Wednesday
598,2019-12-19,09:00:00,72,51,Thursday
599,2019-12-19,10:00:00,116,51,Thursday
600,2019-12-19,11:00:00,257,51,Thursday
601,2019-12-19,12:00:00,39,51,Thursday
602,2019-12-20,09:00:00,0,51,Friday
603,2019-12-21,09:00:00,0,51,Saturday
604,2019-12-22,09:00:00,117,51,Sunday
605,2019-12-22,10:00:00,198,51,Sunday
606,2019-12-22,11:00:00,189,51,Sunday
607,2019-12-22,12:00:00,169,51,Sunday
608,2019-12-23,09:00:00,90,52,Monday
609,2019-12-23,10:00:00,159,52,Monday
610,2019-12-23,11:00:00,197,52,Monday
611,2019-12-23,12:00:00,192,52,Monday
612,2019-12-24,09:00:00,106,52,Tuesday
613,2019-12-24,10:00:00,133,52,Tuesday
614,2019-12-24,11:00:00,160,52,Tuesday
615,2019-12-24,12:00:00,112,52,Tuesday
616,2019-12-25,09:00:00,46,52,Wednesday
617,2019-12-25,10:00:00,66,52,Wednesday
618,2019-12-25,11:00:00,88,52,Wednesday
619,2019-12-25,12:00:00,28,52,Wednesday
620,2019-12-26,09:00:00,57,52,Thursday
621,2019-12-26,10:00:00,168,52,Thursday
622,2019-12-26,11:00:00,250,52,Thursday
623,2019-12-26,12:00:00,248,52,Thursday
624,2019-12-27,10:00:00,0,52,Friday
625,2019-12-28,08:00:00,0,52,Saturday
626,2019-12-29,09:00:00,95,52,Sunday
627,2019-12-29,10:00:00,165,52,Sunday
628,2019-12-29,11:00:00,265,52,Sunday
629,2019-12-29,12:00:00,158,52,Sunday
630,2019-12-30,09:00:00,137,1,Monday
631,2019-12-30,10:00:00,217,1,Monday
632,2019-12-30,11:00:00,260,1,Monday
633,2019-12-30,12:00:00,262,1,Monday
634,2019-12-31,09:00:00,174,1,Tuesday
635,2019-12-31,10:00:00,132,1,Tuesday
636,2019-12-31,11:00:00,156,1,Tuesday
637,2019-12-31,12:00:00,216,1,Tuesday
