Index,Date_x,Hour,PMIS - Total Customer Throughput (Unadjusted)_x,Week Number,Weekday,Date_y,PMIS - Total Customer Throughput (Unadjusted)_y,Date,PMIS - Total Customer Throughput (Unadjusted)
1686,,10:00:00,,23,Thursday,2018-06-07,2.0,2019-06-06,1.0
1687,,11:00:00,,23,Thursday,,,2019-06-06,6.0
1688,,12:00:00,,23,Thursday,2018-06-07,4.0,2019-06-06,1.0
1689,,13:00:00,,23,Thursday,,,2019-06-06,1.0
1690,,14:00:00,,23,Thursday,,,2019-06-06,13.0
1691,,15:00:00,,23,Thursday,2018-06-07,6.0,2019-06-06,3.0
1692,,16:00:00,,23,Thursday,,,2019-06-06,14.0
1693,,17:00:00,,23,Thursday,2018-06-07,4.0,2019-06-06,1.0
1694,,20:00:00,,23,Thursday,2018-06-07,7.0,,
1695,,21:00:00,,23,Thursday,2018-06-07,1.0,,
1696,,06:00:00,,23,Tuesday,,,2019-06-04,1.0
1697,,08:00:00,,23,Tuesday,,,2019-06-04,2.0
1698,,09:00:00,,23,Tuesday,2018-06-05,2.0,2019-06-04,1.0
1699,,12:00:00,,23,Tuesday,2018-06-05,1.0,2019-06-04,3.0
1700,,13:00:00,,23,Tuesday,,,2019-06-04,1.0
1701,,14:00:00,,23,Tuesday,2018-06-05,2.0,2019-06-04,5.0
1702,,15:00:00,,23,Tuesday,2018-06-05,2.0,,
1703,,18:00:00,,23,Tuesday,2018-06-05,2.0,,
1704,,19:00:00,,23,Tuesday,,,2019-06-04,1.0
1705,,20:00:00,,23,Tuesday,,,2019-06-04,2.0
1706,,21:00:00,,23,Tuesday,,,2019-06-04,1.0
1707,,05:00:00,,23,Wednesday,,,2019-06-05,2.0
1708,,07:00:00,,23,Wednesday,2018-06-06,1.0,2019-06-05,5.0
1709,,08:00:00,,23,Wednesday,2018-06-06,6.0,2019-06-05,2.0
1710,,09:00:00,,23,Wednesday,,,2019-06-05,2.0
1711,,10:00:00,,23,Wednesday,,,2019-06-05,2.0
1712,,11:00:00,,23,Wednesday,2018-06-06,2.0,2019-06-05,6.0
1713,,12:00:00,,23,Wednesday,,,2019-06-05,1.0
1714,,13:00:00,,23,Wednesday,,,2019-06-05,1.0
1715,,14:00:00,,23,Wednesday,,,2019-06-05,3.0
1716,,15:00:00,,23,Wednesday,2018-06-06,4.0,2019-06-05,5.0
1717,,16:00:00,,23,Wednesday,,,2019-06-05,19.0
1718,,17:00:00,,23,Wednesday,,,2019-06-05,4.0
1719,,18:00:00,,23,Wednesday,2018-06-06,1.0,2019-06-05,5.0
1720,,19:00:00,,23,Wednesday,,,2019-06-05,4.0
1721,,21:00:00,,23,Wednesday,,,2019-06-05,2.0
1722,,05:00:00,,24,Friday,2018-06-15,2.0,,
1723,,07:00:00,,24,Friday,2018-06-15,1.0,,
1724,,09:00:00,,24,Friday,,,2019-06-14,3.0
1725,2017-06-16,10:00:00,4.0,24,Friday,,,2019-06-14,4.0
1726,,11:00:00,,24,Friday,2018-06-15,6.0,,
1727,,12:00:00,,24,Friday,,,2019-06-14,3.0
1728,2017-06-16,14:00:00,1.0,24,Friday,2018-06-15,4.0,2019-06-14,7.0
1729,,15:00:00,,24,Friday,,,2019-06-14,6.0
1730,,16:00:00,,24,Friday,2018-06-15,7.0,2019-06-14,8.0
1731,,17:00:00,,24,Friday,2018-06-15,7.0,2019-06-14,2.0
1732,,18:00:00,,24,Friday,2018-06-15,5.0,,
1733,,20:00:00,,24,Friday,2018-06-15,6.0,2019-06-14,1.0
1734,,21:00:00,,24,Friday,2018-06-15,6.0,,
1735,,05:00:00,,24,Monday,2018-06-11,1.0,,
1736,,06:00:00,,24,Monday,2018-06-11,1.0,,
1737,,07:00:00,,24,Monday,2018-06-11,1.0,2019-06-10,2.0
1738,,08:00:00,,24,Monday,2018-06-11,8.0,2019-06-10,5.0
1739,,09:00:00,,24,Monday,,,2019-06-10,4.0
1740,,10:00:00,,24,Monday,,,2019-06-10,3.0
1741,,11:00:00,,24,Monday,2018-06-11,3.0,2019-06-10,13.0
1742,,12:00:00,,24,Monday,,,2019-06-10,1.0
1743,,13:00:00,,24,Monday,,,2019-06-10,1.0
1744,,14:00:00,,24,Monday,2018-06-11,3.0,2019-06-10,2.0
1745,,15:00:00,,24,Monday,2018-06-11,4.0,2019-06-10,1.0
1746,2017-06-12,18:00:00,2.0,24,Monday,,,,
1747,2017-06-17,06:00:00,8.0,24,Saturday,,,2019-06-15,2.0
1748,,07:00:00,,24,Saturday,,,2019-06-15,5.0
1749,2017-06-17,08:00:00,3.0,24,Saturday,,,,
1750,2017-06-17,10:00:00,3.0,24,Saturday,,,,
1751,,11:00:00,,24,Saturday,,,2019-06-15,2.0
1752,,12:00:00,,24,Saturday,,,2019-06-15,5.0
1753,,14:00:00,,24,Saturday,2018-06-16,3.0,2019-06-15,3.0
1754,2017-06-17,15:00:00,3.0,24,Saturday,,,,
1755,2017-06-17,16:00:00,4.0,24,Saturday,2018-06-16,7.0,2019-06-15,17.0
1756,,17:00:00,,24,Saturday,2018-06-16,5.0,2019-06-15,1.0
1757,,18:00:00,,24,Saturday,2018-06-16,7.0,2019-06-15,1.0
1758,,20:00:00,,24,Saturday,,,2019-06-15,2.0
1759,,05:00:00,,24,Sunday,2018-06-17,1.0,,
1760,,06:00:00,,24,Sunday,,,2019-06-16,3.0
1761,,07:00:00,,24,Sunday,,,2019-06-16,3.0
1762,,08:00:00,,24,Sunday,,,2019-06-16,6.0
1763,2017-06-18,09:00:00,2.0,24,Sunday,2018-06-17,1.0,,
1764,,10:00:00,,24,Sunday,2018-06-17,7.0,,
1765,,11:00:00,,24,Sunday,,,2019-06-16,4.0
1766,,13:00:00,,24,Sunday,2018-06-17,1.0,,
1767,2017-06-18,14:00:00,4.0,24,Sunday,2018-06-17,2.0,2019-06-16,11.0
1768,2017-06-18,16:00:00,4.0,24,Sunday,2018-06-17,3.0,2019-06-16,11.0
1769,,17:00:00,,24,Sunday,,,2019-06-16,6.0
1770,2017-06-18,18:00:00,7.0,24,Sunday,,,2019-06-16,4.0
1771,2017-06-18,20:00:00,1.0,24,Sunday,,,2019-06-16,7.0
1772,,21:00:00,,24,Sunday,,,2019-06-16,8.0
1773,2017-06-15,05:00:00,4.0,24,Thursday,,,,
1774,2017-06-15,07:00:00,4.0,24,Thursday,,,,
1775,,09:00:00,,24,Thursday,,,2019-06-13,3.0
1776,2017-06-15,10:00:00,2.0,24,Thursday,,,,
1777,,11:00:00,,24,Thursday,,,2019-06-13,6.0
1778,,12:00:00,,24,Thursday,,,2019-06-13,1.0
1779,,13:00:00,,24,Thursday,2018-06-14,4.0,,
1780,,14:00:00,,24,Thursday,2018-06-14,4.0,2019-06-13,4.0
1781,,15:00:00,,24,Thursday,2018-06-14,3.0,2019-06-13,10.0
1782,,16:00:00,,24,Thursday,2018-06-14,2.0,,
1783,,18:00:00,,24,Thursday,2018-06-14,1.0,,
1784,,21:00:00,,24,Thursday,,,2019-06-13,14.0
1785,,05:00:00,,24,Tuesday,,,2019-06-11,1.0
1786,,07:00:00,,24,Tuesday,,,2019-06-11,1.0
1787,2017-06-13,08:00:00,3.0,24,Tuesday,2018-06-12,1.0,,
1788,2017-06-13,09:00:00,5.0,24,Tuesday,,,,
1789,,10:00:00,,24,Tuesday,2018-06-12,4.0,2019-06-11,1.0
1790,,11:00:00,,24,Tuesday,2018-06-12,1.0,2019-06-11,5.0
1791,,13:00:00,,24,Tuesday,,,2019-06-11,1.0
1792,,14:00:00,,24,Tuesday,2018-06-12,9.0,2019-06-11,2.0
1793,,15:00:00,,24,Tuesday,2018-06-12,6.0,2019-06-11,3.0
1794,2017-06-13,16:00:00,3.0,24,Tuesday,2018-06-12,5.0,2019-06-11,5.0
1795,,17:00:00,,24,Tuesday,2018-06-12,1.0,2019-06-11,1.0
1796,,18:00:00,,24,Tuesday,2018-06-12,14.0,2019-06-11,2.0
1797,,19:00:00,,24,Tuesday,,,2019-06-11,1.0
1798,,20:00:00,,24,Tuesday,2018-06-12,3.0,,
1799,,21:00:00,,24,Tuesday,2018-06-12,2.0,,
1800,,06:00:00,,24,Wednesday,,,2019-06-12,1.0
1801,,07:00:00,,24,Wednesday,,,2019-06-12,3.0
1802,2017-06-14,09:00:00,2.0,24,Wednesday,,,2019-06-12,4.0
1803,,10:00:00,,24,Wednesday,,,2019-06-12,5.0
1804,,11:00:00,,24,Wednesday,,,2019-06-12,5.0
1805,,12:00:00,,24,Wednesday,2018-06-13,2.0,,
1806,,13:00:00,,24,Wednesday,,,2019-06-12,4.0
1807,2017-06-14,14:00:00,3.0,24,Wednesday,2018-06-13,2.0,2019-06-12,3.0
1808,2017-06-14,15:00:00,1.0,24,Wednesday,2018-06-13,10.0,,
1809,,16:00:00,,24,Wednesday,2018-06-13,10.0,2019-06-12,3.0
1810,,17:00:00,,24,Wednesday,,,2019-06-12,1.0
1811,,19:00:00,,24,Wednesday,,,2019-06-12,1.0
1812,,20:00:00,,24,Wednesday,2018-06-13,3.0,2019-06-12,6.0
1813,,21:00:00,,24,Wednesday,2018-06-13,7.0,2019-06-12,2.0
1814,,04:00:00,,25,Friday,,,2019-06-21,2.0
1815,2017-06-23,07:00:00,2.0,25,Friday,2018-06-22,1.0,,
1816,,08:00:00,,25,Friday,2018-06-22,2.0,2019-06-21,5.0
1817,,09:00:00,,25,Friday,,,2019-06-21,1.0
1818,,10:00:00,,25,Friday,2018-06-22,4.0,,
1819,,11:00:00,,25,Friday,,,2019-06-21,2.0
1820,2017-06-23,12:00:00,2.0,25,Friday,2018-06-22,4.0,,
1821,,13:00:00,,25,Friday,2018-06-22,9.0,2019-06-21,1.0
1822,,14:00:00,,25,Friday,,,2019-06-21,5.0
1823,,15:00:00,,25,Friday,,,2019-06-21,3.0
1824,,16:00:00,,25,Friday,,,2019-06-21,1.0
1825,,17:00:00,,25,Friday,2018-06-22,1.0,2019-06-21,7.0
1826,,18:00:00,,25,Friday,2018-06-22,9.0,2019-06-21,4.0
1827,,05:00:00,,25,Monday,2018-06-18,3.0,,
1828,,08:00:00,,25,Monday,2018-06-18,4.0,,
1829,,10:00:00,,25,Monday,2018-06-18,9.0,2019-06-17,3.0
1830,,11:00:00,,25,Monday,,,2019-06-17,5.0
1831,,13:00:00,,25,Monday,,,2019-06-17,4.0
1832,,14:00:00,,25,Monday,2018-06-18,13.0,2019-06-17,6.0
1833,,15:00:00,,25,Monday,2018-06-18,4.0,2019-06-17,1.0
1834,,16:00:00,,25,Monday,,,2019-06-17,8.0
1835,2017-06-19,18:00:00,1.0,25,Monday,2018-06-18,1.0,2019-06-17,9.0
1836,,19:00:00,,25,Monday,,,2019-06-17,1.0
1837,,20:00:00,,25,Monday,,,2019-06-17,6.0
1838,,05:00:00,,25,Saturday,2018-06-23,4.0,,
1839,,06:00:00,,25,Saturday,,,2019-06-22,2.0
1840,,07:00:00,,25,Saturday,,,2019-06-22,3.0
1841,,09:00:00,,25,Saturday,2018-06-23,4.0,,
1842,,10:00:00,,25,Saturday,2018-06-23,2.0,2019-06-22,10.0
1843,,11:00:00,,25,Saturday,2018-06-23,2.0,2019-06-22,2.0
1844,,12:00:00,,25,Saturday,,,2019-06-22,7.0
1845,,13:00:00,,25,Saturday,,,2019-06-22,1.0
1846,,14:00:00,,25,Saturday,,,2019-06-22,13.0
1847,,15:00:00,,25,Saturday,,,2019-06-22,5.0
1848,,16:00:00,,25,Saturday,2018-06-23,4.0,,
1849,,17:00:00,,25,Saturday,2018-06-23,9.0,2019-06-22,4.0
1850,,18:00:00,,25,Saturday,,,2019-06-22,10.0
1851,,19:00:00,,25,Saturday,,,2019-06-22,2.0
1852,,20:00:00,,25,Saturday,,,2019-06-22,2.0
1853,,21:00:00,,25,Saturday,2018-06-23,5.0,2019-06-22,6.0
1854,,09:00:00,,25,Sunday,2018-06-24,4.0,,
1855,2017-06-25,10:00:00,6.0,25,Sunday,,,2019-06-23,5.0
1856,2017-06-25,11:00:00,2.0,25,Sunday,2018-06-24,2.0,2019-06-23,4.0
1857,2017-06-25,13:00:00,2.0,25,Sunday,,,,
1858,,15:00:00,,25,Sunday,2018-06-24,1.0,2019-06-23,8.0
1859,,16:00:00,,25,Sunday,2018-06-24,1.0,2019-06-23,2.0
1860,,17:00:00,,25,Sunday,2018-06-24,4.0,2019-06-23,11.0
1861,,18:00:00,,25,Sunday,,,2019-06-23,6.0
1862,,19:00:00,,25,Sunday,,,2019-06-23,2.0
1863,,21:00:00,,25,Sunday,2018-06-24,2.0,2019-06-23,12.0
1864,,05:00:00,,25,Thursday,,,2019-06-20,8.0
1865,,08:00:00,,25,Thursday,2018-06-21,1.0,2019-06-20,11.0
1866,,09:00:00,,25,Thursday,2018-06-21,5.0,2019-06-20,4.0
1867,,10:00:00,,25,Thursday,2018-06-21,1.0,2019-06-20,6.0
1868,,11:00:00,,25,Thursday,2018-06-21,5.0,2019-06-20,1.0
1869,,14:00:00,,25,Thursday,2018-06-21,7.0,2019-06-20,12.0
1870,,15:00:00,,25,Thursday,2018-06-21,13.0,2019-06-20,4.0
1871,2017-06-22,16:00:00,2.0,25,Thursday,2018-06-21,6.0,2019-06-20,2.0
1872,,17:00:00,,25,Thursday,2018-06-21,1.0,2019-06-20,1.0
1873,,18:00:00,,25,Thursday,2018-06-21,2.0,,
1874,,20:00:00,,25,Thursday,2018-06-21,2.0,,
1875,,21:00:00,,25,Thursday,,,2019-06-20,6.0
1876,,06:00:00,,25,Tuesday,,,2019-06-18,1.0
1877,,07:00:00,,25,Tuesday,2018-06-19,4.0,2019-06-18,4.0
1878,,08:00:00,,25,Tuesday,,,2019-06-18,3.0
1879,,09:00:00,,25,Tuesday,2018-06-19,3.0,,
1880,,10:00:00,,25,Tuesday,2018-06-19,2.0,2019-06-18,3.0
1881,,11:00:00,,25,Tuesday,,,2019-06-18,3.0
1882,,14:00:00,,25,Tuesday,,,2019-06-18,1.0
1883,,16:00:00,,25,Tuesday,2018-06-19,3.0,2019-06-18,2.0
1884,2017-06-20,17:00:00,3.0,25,Tuesday,,,2019-06-18,4.0
1885,,18:00:00,,25,Tuesday,,,2019-06-18,12.0
1886,,19:00:00,,25,Tuesday,,,2019-06-18,2.0
1887,2017-06-20,20:00:00,4.0,25,Tuesday,2018-06-19,4.0,2019-06-18,3.0
1888,,21:00:00,,25,Tuesday,,,2019-06-18,2.0
1889,,05:00:00,,25,Wednesday,2018-06-20,2.0,,
1890,,08:00:00,,25,Wednesday,,,2019-06-19,5.0
1891,,09:00:00,,25,Wednesday,,,2019-06-19,4.0
1892,,10:00:00,,25,Wednesday,,,2019-06-19,15.0
1893,,12:00:00,,25,Wednesday,,,2019-06-19,4.0
1894,,13:00:00,,25,Wednesday,,,2019-06-19,6.0
1895,,14:00:00,,25,Wednesday,,,2019-06-19,7.0
1896,,15:00:00,,25,Wednesday,,,2019-06-19,18.0
1897,,16:00:00,,25,Wednesday,,,2019-06-19,2.0
1898,,21:00:00,,25,Wednesday,2018-06-20,11.0,2019-06-19,2.0
1899,,06:00:00,,26,Friday,,,2019-06-28,9.0
1900,,07:00:00,,26,Friday,2018-06-29,5.0,,
1901,,08:00:00,,26,Friday,,,2019-06-28,12.0
1902,,09:00:00,,26,Friday,2018-06-29,2.0,2019-06-28,5.0
1903,2017-06-30,11:00:00,1.0,26,Friday,2018-06-29,12.0,,
1904,,12:00:00,,26,Friday,,,2019-06-28,2.0
1905,2017-06-30,13:00:00,3.0,26,Friday,,,2019-06-28,2.0
1906,2017-06-30,14:00:00,3.0,26,Friday,2018-06-29,4.0,2019-06-28,14.0
1907,,15:00:00,,26,Friday,,,2019-06-28,6.0
1908,,16:00:00,,26,Friday,,,2019-06-28,5.0
1909,,17:00:00,,26,Friday,,,2019-06-28,2.0
1910,,18:00:00,,26,Friday,2018-06-29,5.0,2019-06-28,5.0
1911,,19:00:00,,26,Friday,2018-06-29,1.0,,
1912,,20:00:00,,26,Friday,,,2019-06-28,3.0
1913,,21:00:00,,26,Friday,2018-06-29,4.0,,
1914,,06:00:00,,26,Monday,,,2019-06-24,4.0
1915,2017-06-26,07:00:00,1.0,26,Monday,2018-06-25,2.0,2019-06-24,8.0
1916,,08:00:00,,26,Monday,2018-06-25,4.0,2019-06-24,4.0
1917,,09:00:00,,26,Monday,,,2019-06-24,4.0
1918,,10:00:00,,26,Monday,2018-06-25,2.0,,
1919,2017-06-26,11:00:00,10.0,26,Monday,,,2019-06-24,4.0
1920,,12:00:00,,26,Monday,2018-06-25,3.0,2019-06-24,2.0
1921,,13:00:00,,26,Monday,,,2019-06-24,2.0
1922,,15:00:00,,26,Monday,,,2019-06-24,1.0
1923,2017-06-26,16:00:00,4.0,26,Monday,,,2019-06-24,5.0
1924,,17:00:00,,26,Monday,2018-06-25,1.0,2019-06-24,3.0
1925,,18:00:00,,26,Monday,2018-06-25,2.0,,
1926,,21:00:00,,26,Monday,,,2019-06-24,6.0
1927,,06:00:00,,26,Saturday,,,2019-06-29,3.0
1928,2017-07-01,07:00:00,1.0,26,Saturday,2018-06-30,1.0,2019-06-29,9.0
1929,,08:00:00,,26,Saturday,,,2019-06-29,4.0
1930,,10:00:00,,26,Saturday,,,2019-06-29,2.0
1931,2017-07-01,11:00:00,1.0,26,Saturday,,,2019-06-29,2.0
1932,,13:00:00,,26,Saturday,,,2019-06-29,3.0
1933,2017-07-01,14:00:00,2.0,26,Saturday,2018-06-30,6.0,2019-06-29,11.0
1934,,16:00:00,,26,Saturday,2018-06-30,2.0,,
1935,,17:00:00,,26,Saturday,2018-06-30,10.0,,
1936,2017-07-01,18:00:00,3.0,26,Saturday,,,,
1937,,06:00:00,,26,Sunday,,,2019-06-30,2.0
1938,,08:00:00,,26,Sunday,2018-07-01,4.0,2019-06-30,3.0
1939,,09:00:00,,26,Sunday,2018-07-01,2.0,2019-06-30,1.0
1940,,10:00:00,,26,Sunday,2018-07-01,4.0,2019-06-30,3.0
1941,,11:00:00,,26,Sunday,,,2019-06-30,3.0
1942,,12:00:00,,26,Sunday,,,2019-06-30,5.0
1943,,14:00:00,,26,Sunday,2018-07-01,7.0,2019-06-30,5.0
1944,,15:00:00,,26,Sunday,,,2019-06-30,4.0
1945,,16:00:00,,26,Sunday,,,2019-06-30,3.0
1946,,17:00:00,,26,Sunday,2018-07-01,7.0,2019-06-30,12.0
1947,,18:00:00,,26,Sunday,,,2019-06-30,4.0
1948,2017-07-02,19:00:00,2.0,26,Sunday,,,,
1949,,20:00:00,,26,Sunday,2018-07-01,9.0,2019-06-30,4.0
1950,,04:00:00,,26,Thursday,,,2019-06-27,2.0
1951,,05:00:00,,26,Thursday,,,2019-06-27,1.0
1952,2017-06-29,07:00:00,1.0,26,Thursday,,,,
1953,,08:00:00,,26,Thursday,,,2019-06-27,4.0
1954,2017-06-29,09:00:00,6.0,26,Thursday,,,2019-06-27,7.0
1955,,10:00:00,,26,Thursday,,,2019-06-27,11.0
1956,2017-06-29,11:00:00,2.0,26,Thursday,,,,
1957,,12:00:00,,26,Thursday,2018-06-28,1.0,,
1958,,14:00:00,,26,Thursday,2018-06-28,5.0,2019-06-27,10.0
1959,,15:00:00,,26,Thursday,2018-06-28,5.0,,
1960,,16:00:00,,26,Thursday,,,2019-06-27,12.0
1961,,17:00:00,,26,Thursday,2018-06-28,1.0,2019-06-27,3.0
1962,,18:00:00,,26,Thursday,2018-06-28,9.0,2019-06-27,3.0
1963,,21:00:00,,26,Thursday,2018-06-28,2.0,2019-06-27,1.0
1964,,06:00:00,,26,Tuesday,,,2019-06-25,1.0
1965,,08:00:00,,26,Tuesday,2018-06-26,2.0,2019-06-25,1.0
1966,,09:00:00,,26,Tuesday,,,2019-06-25,1.0
1967,,10:00:00,,26,Tuesday,,,2019-06-25,6.0
1968,,11:00:00,,26,Tuesday,,,2019-06-25,6.0
1969,,12:00:00,,26,Tuesday,,,2019-06-25,8.0
1970,,13:00:00,,26,Tuesday,2018-06-26,1.0,,
1971,2017-06-27,14:00:00,2.0,26,Tuesday,,,2019-06-25,2.0
1972,,15:00:00,,26,Tuesday,2018-06-26,5.0,,
1973,,16:00:00,,26,Tuesday,,,2019-06-25,5.0
1974,2017-06-27,18:00:00,7.0,26,Tuesday,,,2019-06-25,2.0
1975,,19:00:00,,26,Tuesday,,,2019-06-25,1.0
1976,,20:00:00,,26,Tuesday,,,2019-06-25,3.0
1977,,21:00:00,,26,Tuesday,2018-06-26,6.0,2019-06-25,7.0
1978,,06:00:00,,26,Wednesday,,,2019-06-26,4.0
1979,,08:00:00,,26,Wednesday,2018-06-27,5.0,,
1980,,10:00:00,,26,Wednesday,2018-06-27,3.0,2019-06-26,13.0
1981,2017-06-28,11:00:00,5.0,26,Wednesday,2018-06-27,2.0,,
1982,,13:00:00,,26,Wednesday,2018-06-27,4.0,,
1983,,14:00:00,,26,Wednesday,,,2019-06-26,4.0
1984,2017-06-28,16:00:00,5.0,26,Wednesday,2018-06-27,4.0,2019-06-26,8.0
1985,2017-06-28,17:00:00,4.0,26,Wednesday,,,2019-06-26,1.0
1986,,18:00:00,,26,Wednesday,2018-06-27,1.0,,
1987,,19:00:00,,26,Wednesday,2018-06-27,4.0,,
1988,,21:00:00,,26,Wednesday,,,2019-06-26,4.0
1989,,05:00:00,,27,Friday,,,2019-07-05,2.0
1990,,07:00:00,,27,Friday,,,2019-07-05,2.0
1991,,08:00:00,,27,Friday,,,2019-07-05,1.0
1992,2017-07-07,09:00:00,8.0,27,Friday,,,2019-07-05,1.0
1993,2017-07-07,10:00:00,3.0,27,Friday,,,2019-07-05,1.0
1994,,11:00:00,,27,Friday,,,2019-07-05,1.0
1995,,14:00:00,,27,Friday,2018-07-06,3.0,2019-07-05,12.0
1996,2017-07-07,15:00:00,3.0,27,Friday,,,2019-07-05,5.0
1997,,16:00:00,,27,Friday,,,2019-07-05,6.0
1998,,17:00:00,,27,Friday,2018-07-06,1.0,,
1999,2017-07-07,18:00:00,3.0,27,Friday,2018-07-06,3.0,,
2000,,20:00:00,,27,Friday,,,2019-07-05,1.0
2001,2017-07-07,21:00:00,6.0,27,Friday,2018-07-06,1.0,,
2002,,05:00:00,,27,Monday,,,2019-07-01,3.0
2003,,06:00:00,,27,Monday,2018-07-02,1.0,2019-07-01,5.0
2004,,07:00:00,,27,Monday,,,2019-07-01,3.0
2005,,08:00:00,,27,Monday,,,2019-07-01,2.0
2006,,14:00:00,,27,Monday,2018-07-02,2.0,2019-07-01,2.0
2007,,15:00:00,,27,Monday,,,2019-07-01,8.0
2008,,16:00:00,,27,Monday,2018-07-02,2.0,2019-07-01,5.0
2009,2017-07-03,17:00:00,5.0,27,Monday,,,,
2010,,18:00:00,,27,Monday,,,2019-07-01,3.0
2011,,21:00:00,,27,Monday,,,2019-07-01,1.0
2012,,06:00:00,,27,Saturday,,,2019-07-06,1.0
2013,2017-07-08,07:00:00,4.0,27,Saturday,,,2019-07-06,2.0
2014,,08:00:00,,27,Saturday,,,2019-07-06,2.0
2015,,11:00:00,,27,Saturday,,,2019-07-06,1.0
2016,2017-07-08,12:00:00,3.0,27,Saturday,,,2019-07-06,3.0
2017,2017-07-08,13:00:00,3.0,27,Saturday,,,,
2018,,14:00:00,,27,Saturday,2018-07-07,2.0,2019-07-06,5.0
2019,,15:00:00,,27,Saturday,2018-07-07,3.0,2019-07-06,3.0
2020,,16:00:00,,27,Saturday,2018-07-07,3.0,2019-07-06,9.0
2021,,19:00:00,,27,Saturday,2018-07-07,3.0,,
2022,2017-07-08,20:00:00,1.0,27,Saturday,2018-07-07,2.0,,
2023,,07:00:00,,27,Sunday,,,2019-07-07,4.0
2024,,08:00:00,,27,Sunday,,,2019-07-07,5.0
2025,,09:00:00,,27,Sunday,,,2019-07-07,5.0
2026,,10:00:00,,27,Sunday,2018-07-08,1.0,2019-07-07,5.0
2027,,11:00:00,,27,Sunday,2018-07-08,1.0,,
2028,,12:00:00,,27,Sunday,,,2019-07-07,5.0
2029,,13:00:00,,27,Sunday,,,2019-07-07,2.0
2030,,14:00:00,,27,Sunday,,,2019-07-07,1.0
2031,,15:00:00,,27,Sunday,2018-07-08,1.0,2019-07-07,13.0
2032,,16:00:00,,27,Sunday,2018-07-08,2.0,2019-07-07,2.0
2033,,18:00:00,,27,Sunday,,,2019-07-07,4.0
2034,,19:00:00,,27,Sunday,,,2019-07-07,2.0
2035,2017-07-09,20:00:00,2.0,27,Sunday,2018-07-08,1.0,,
2036,,21:00:00,,27,Sunday,2018-07-08,3.0,2019-07-07,2.0
2037,2017-07-06,07:00:00,2.0,27,Thursday,2018-07-05,9.0,2019-07-04,9.0
2038,,08:00:00,,27,Thursday,2018-07-05,6.0,2019-07-04,3.0
2039,,09:00:00,,27,Thursday,2018-07-05,8.0,2019-07-04,8.0
2040,,10:00:00,,27,Thursday,2018-07-05,6.0,2019-07-04,4.0
2041,,12:00:00,,27,Thursday,2018-07-05,4.0,,
2042,,13:00:00,,27,Thursday,2018-07-05,2.0,2019-07-04,1.0
2043,,14:00:00,,27,Thursday,,,2019-07-04,15.0
2044,,15:00:00,,27,Thursday,,,2019-07-04,6.0
2045,,16:00:00,,27,Thursday,,,2019-07-04,3.0
2046,2017-07-06,18:00:00,6.0,27,Thursday,,,2019-07-04,2.0
2047,,06:00:00,,27,Tuesday,2018-07-03,3.0,,
2048,,07:00:00,,27,Tuesday,,,2019-07-02,9.0
2049,,08:00:00,,27,Tuesday,2018-07-03,2.0,2019-07-02,4.0
2050,,10:00:00,,27,Tuesday,2018-07-03,2.0,2019-07-02,11.0
2051,,11:00:00,,27,Tuesday,,,2019-07-02,2.0
2052,,12:00:00,,27,Tuesday,2018-07-03,4.0,2019-07-02,5.0
2053,,14:00:00,,27,Tuesday,2018-07-03,6.0,,
2054,,15:00:00,,27,Tuesday,,,2019-07-02,4.0
2055,,16:00:00,,27,Tuesday,2018-07-03,3.0,2019-07-02,1.0
2056,,17:00:00,,27,Tuesday,2018-07-03,1.0,,
2057,,21:00:00,,27,Tuesday,,,2019-07-02,2.0
2058,,06:00:00,,27,Wednesday,,,2019-07-03,2.0
2059,,07:00:00,,27,Wednesday,,,2019-07-03,1.0
2060,2017-07-05,08:00:00,2.0,27,Wednesday,,,2019-07-03,10.0
2061,,09:00:00,,27,Wednesday,2018-07-04,4.0,,
2062,,10:00:00,,27,Wednesday,2018-07-04,5.0,2019-07-03,1.0
2063,,11:00:00,,27,Wednesday,,,2019-07-03,6.0
2064,,12:00:00,,27,Wednesday,2018-07-04,2.0,2019-07-03,5.0
2065,2017-07-05,14:00:00,3.0,27,Wednesday,,,,
2066,2017-07-05,15:00:00,5.0,27,Wednesday,,,,
2067,2017-07-05,16:00:00,2.0,27,Wednesday,,,2019-07-03,7.0
2068,,17:00:00,,27,Wednesday,,,2019-07-03,10.0
2069,2017-07-05,18:00:00,5.0,27,Wednesday,,,2019-07-03,1.0
2070,,19:00:00,,27,Wednesday,,,2019-07-03,4.0
2071,,20:00:00,,27,Wednesday,,,2019-07-03,1.0
2072,,21:00:00,,27,Wednesday,2018-07-04,2.0,2019-07-03,2.0
2073,,05:00:00,,28,Friday,,,2019-07-12,2.0
2074,,07:00:00,,28,Friday,2018-07-13,1.0,2019-07-12,2.0
2075,,08:00:00,,28,Friday,2018-07-13,1.0,2019-07-12,2.0
2076,2017-07-14,09:00:00,4.0,28,Friday,2018-07-13,6.0,2019-07-12,4.0
2077,,10:00:00,,28,Friday,,,2019-07-12,3.0
2078,,11:00:00,,28,Friday,,,2019-07-12,5.0
2079,,12:00:00,,28,Friday,,,2019-07-12,1.0
2080,2017-07-14,13:00:00,1.0,28,Friday,,,2019-07-12,3.0
2081,,14:00:00,,28,Friday,,,2019-07-12,6.0
2082,,15:00:00,,28,Friday,2018-07-13,4.0,,
